reconstructed_sentence,sentence_original,pattern,matrix_language,group_code,group,participant_id,filler_count,has_fillers
無 呀 可以 去 唔 到 好 好 好 native 咁 嘅 speed 呀 好 hyper 呀 未 去到 咁 樣,"無呀:: , (可以)去唔到好, 好, 好native咁嘅speed呀, 好hyper呀未去到咁樣,",C8-E1-C2-E1-C2-E1-C5,Cantonese,I,Immersed,ACI2016,1,True
係 high pitch 咁 樣 講 英文 但係 我 未 去到 好 native 咁 樣 我,"係high pitch咁樣, 講英文, 但係我未去到好native咁樣. 我,",C1-E2-C9-E1-C3,Cantonese,I,Immersed,ACI2016,0,False
Depends 我 覺得 如果 係 我 覺得 係 ABC 可能 佢哋 嘅 language 唔唔 唔唔 係 好 識 所以 會 mix up 咁 樣 咯,"Depends, 我覺得如果係:: , 我覺得係ABC可能佢哋嘅::, language唔唔唔唔係好識, 所以會mix up咁樣咯,",E1-C7-E1-C3-E1-C7-E2-C3,Cantonese,I,Immersed,ACI2016,0,False
咁 如果 你 話 好 local,"咁如果你話好local,",C5-E1,Cantonese,I,Immersed,ACI2016,0,False
可能 係 culture 咁 樣 去 influence 到 佢哋,可能係culture咁樣去influence到佢哋.,C2-E1-C3-E1-C2,Cantonese,I,Immersed,ACI2016,0,False
所以 會 會 有 mix up 咁,"所以會—會有mix up咁,",C4-E2-C1,Cantonese,I,Immersed,ACI2016,0,False
Eh 我 而家 讀緊 UCLA 第四 年,"Eh::, 我而家讀緊:: UCLA:: 第四年.",C3-E1-C2,Cantonese,I,Immersed,ACI2017,1,True
Eh 19 年年 尾,"Eh:: , 19年年尾.",E1-C2,Cantonese,I,Immersed,ACI2017,1,True
係 啊 係 一 嚟 就 基本上 係 LA,"係啊係,一嚟就基本上係LA.",C7-E1,Cantonese,I,Immersed,ACI2017,1,True
有 嘅 但係 都 係 LA 入邊 搬去 隔離 嘅 city,"有嘅,但係都係LA入邊, 搬去隔離嘅city@.",C5-E1-C4-E1,Cantonese,I,Immersed,ACI2017,0,False
我 爹地 媽咪 都 同 我 一齊 住 LA 惟 除非 我 返 咗 學 咁 我 就住 宿舍,"我爹地媽咪都同我一齊住LA, 惟除非我返咗學咁我就住宿舍.",C8-E1-C10,Cantonese,I,Immersed,ACI2017,0,False
Eh city 等 吓 先,"Eh:: , city等吓先,",E1-C3,Cantonese,I,Immersed,ACI2017,1,True
真係 美國 嗰種 city 呢 定 喺 LA 個鐘 city,"真係美國嗰種city呢, 定喺LA, 個鐘city?",C3-E1-C3-E1-C1-E1,Cantonese,I,Immersed,ACI2017,0,False
美國 嘅 city 就 都 唔係 好多 三 個,"美國嘅city就都唔係好多, 三個.",C2-E1-C6,Cantonese,I,Immersed,ACI2017,0,False
啊 係咪 我 一 開始 住 喺 LA 嘅 suburb 嘅 即係 而家 都 係 啦 跟住 搬 咗 去 suburb 嘅 隔離 嘅 city which is 都 係 suburb 跟住 如果 你 計埋 宿舍 就 三 個 city,"啊係咪, 我一開始住喺LA嘅suburb嘅, 即係而家都係啦. 跟住:: , 搬咗去, suburb嘅隔離嘅city, which is都係suburb. 跟住如果你計埋宿舍, 就三個city. ",C6-E1-C1-E1-C10-E1-C3-E3-C2-E1-C8-E1,Cantonese,I,Immersed,ACI2017,1,True
Eh 有 白人 有 黑人 有 Latino,"Eh:: , 有白人有黑人有...Latino,",C5-E1,Cantonese,I,Immersed,ACI2017,1,True
仲有冇 其他 呢 又 有 Asian 嘅,"仲有冇其他呢, 又有Asian嘅.",C5-E1-C1,Cantonese,I,Immersed,ACI2017,0,False
Eh Chinese 同 Korean,"Eh:: ,Chinese同Korean.",E1-C1-E1,English,I,Immersed,ACI2017,1,True
Eh as in 香港 嗰啲 就 香港人 啦,"Eh:: , as in香港嗰啲就香港人啦,(XX),",E2-C5,Cantonese,I,Immersed,ACI2017,1,True
eh Asian 不過 淨係 識講 英文 嘅,"eh:: , Asian, 不過淨係識講英文嘅,",E1-C5,Cantonese,I,Immersed,ACI2017,1,True
同埋 要 比較 融入 當地 㗎 culture 即係 唔會 排斥 當地 culture,"同埋要:: , 比較融入當地㗎culture, 即係唔會排斥當地culture.",C6-E1-C4-E1,Cantonese,I,Immersed,ACI2017,0,False
Eh ABC 嘅話 應該 都 係 美國人,"Eh:: , ABC嘅話應該都係美國人.",E1-C5,Cantonese,I,Immersed,ACI2017,1,True
假設 ABC 佢 冇 喺 香港 住 個 嘅話,"假設ABC佢冇喺香港住個嘅話,",C1-E1-C7,Cantonese,I,Immersed,ACI2017,0,False
佢哋 即係 冇咩 同 即係 冇咩 認識 香港 嘅 culture 嘅話,"佢哋即係冇咩同,即係冇咩認識香港嘅culture嘅話,",C9-E1-C1,Cantonese,I,Immersed,ACI2017,0,False
上 完 嗰啲 堂 即係 呢 一個 sem 嘅 堂 之後 唔記得 晒,"上完嗰啲堂,即係呢一個sem嘅堂,之後唔記得晒.",C7-E1-C5,Cantonese,I,Immersed,ACI2017,0,False
我 讀 computer science,我讀computer science.,C2-E2,Equal,I,Immersed,ACI2019,0,False
Eh 2015 年,"Eh, 2015年.",E1-C1,Equal,I,Immersed,ACI2019,1,True
我 喺 eh Bay Area,"我喺, eh Bay Area.",C2-E2,Equal,I,Immersed,ACI2019,1,True
Eh 係 啦 有 兩 年 喺 Santa Cruz 囉 因為 讀書,"Eh係啦, 有兩年喺Santa Cruz囉因為讀書.",C6-E2-C3,Cantonese,I,Immersed,ACI2019,1,True
係 囉 depend depending on 即係 點樣 睇 囉 睇 你,"係囉, depend-- depending on即係點樣睇囉睇你.",C2-E3-C6,Cantonese,I,Immersed,ACI2019,0,False
Eh 你 講 即係 country 呀,"Eh, 你講即係country呀?",C3-E1-C1,Cantonese,I,Immersed,ACI2019,1,True
Uh 兩 個 count 兩 個 country 囉,"Uh, 兩個count-- 兩個country囉.",C2-E1-C2-E1-C1,Cantonese,I,Immersed,ACI2019,1,True
Eh 兩 個囉 eh Santa Cruz 同埋 San 係 囉 Bay Area,"Eh兩個囉, eh Santa Cruz同埋, San-- 係囉Bay Area.",C2-E2-C1-E1-C2-E2,Equal,I,Immersed,ACI2019,2,True
Elementary 同 middle school 都 係 香港,Elementary同middle school都係:: 香港.,E1-C1-E2-C3,Cantonese,I,Immersed,ACI2019,0,False
即係 係 囉 上 到 twelfth grade 跟住 twelfth grade 喺度 上,"即係, 係囉上到twelfth grade跟住twelfth grade喺度上.",C5-E2-C1-E2-C2,Cantonese,I,Immersed,ACI2019,0,False
Twelfth grade 之後 都 喺度 上,Twelfth grade之後都喺度上.,E2-C4,Cantonese,I,Immersed,ACI2019,0,False
唔 算 okay,"唔算, okay.",C1-E1,Equal,I,Immersed,ACI2019,1,True
Eh 我 話 係 Asian American 囉,"Eh, 我話係Asian American囉.",C3-E2-C1,Cantonese,I,Immersed,ACI2019,1,True
Eh 如果 佢哋 仲問 specifically 啲 嘅話 我 話 I'm from Hong Kong 咁 樣 囉 定 I was born in Hong Kong 咁 樣 囉,"Eh, 如果佢哋仲問specifically啲嘅話我話I'm from Hong Kong咁樣囉, 定I was born in Hong Kong咁樣囉.",C3-E1-C4-E4-C4-E6-C3,Cantonese,I,Immersed,ACI2019,1,True
香港 反而 無 乜 特別 重要 囉 反而 啲 Asian American 咁 樣 囉 好 啲 嘅 即係 distinguish between race 有時,"香港反而無乜特別重要囉反而啲Asian American咁樣囉, 好啲嘅即係, distinguish between race有時.",C9-E2-C7-E3-C1,Cantonese,I,Immersed,ACI2019,0,False
即係 都 唔係 話 prefer 嘅 但係 有時 又 無 得 揀 咁 樣 囉 即係 咁 你 reality 係 要 如果 你 係 Asian American 你 報 college 嗰啲 你 可能 有 advantage 可能 有 disadvantage,"即係, 都唔係話prefer嘅但係有時又無得揀咁樣囉, 即係咁你reality係要如果你係Asian American你報college嗰啲你可能有advantage可能有disadvantage.",C4-E1-C13-E1-C5-E2-C2-E1-C4-E1-C2-E1,Cantonese,I,Immersed,ACI2019,0,False
即係 compare as a black or as a white kid 咁 樣 即係 有 唔同 咁 樣 as a fact 囉 我 唔會 話 有 as advantage 係 呀 好處 囉 sorry take that back,"即係compare as a black or as a white kid咁樣, 即係有唔同咁樣, as a fact囉, 我唔會話有as advantage, 係呀好處囉, sorry take that back.",C1-E9-C7-E3-C5-E2-C4-E4,English,I,Immersed,ACI2019,0,False
喺 美國 嘅 friend 呀,喺美國嘅friend呀?,C3-E1-C1,Cantonese,I,Immersed,ACI2019,0,False
應該 sixty five percent 喺 美國 囉,"應該, sixty five percent喺美國囉.",C1-E3-C3,Cantonese,I,Immersed,ACI2019,0,False
三十 五 percent 喺 香港 或者 再 少 啲 香港 mhm,"三十五percent喺香港, 或者再少啲香港, mhm.",C2-E1-C7,Cantonese,I,Immersed,ACI2019,1,True
我 諗 有 三 至 四成 係 white,"我諗有三至四成係white,",C7-E1,Cantonese,I,Immersed,ACI2019,0,False
跟住 其他 嗰啲 係 Asian,跟住其他嗰啲係Asian.,C4-E1,Cantonese,I,Immersed,ACI2019,0,False
以 我 咁 睇 就 Chinese 有 eh 越南 嘅 又 有 係 呢 兩 款 呢 兩樣 Asian 多 啲,"以我咁睇就Chinese有, eh, 越南嘅又有, 係呢兩款呢兩樣Asian多啲.",C5-E1-C11-E1-C2,Cantonese,I,Immersed,ACI2019,1,True
係 囉 neighborhood,係囉neighborhood.,C2-E1,Cantonese,I,Immersed,ACI2019,0,False
都 係 大部分 都 係 white and Asian 都 有啲 black 都 有 a couple of few black 係 啦,"都係大部分都係white and Asian都有啲black, 都有a couple of few black, 係啦.",C5-E3-C2-E1-C2-E5-C2,Cantonese,I,Immersed,ACI2019,0,False
中國人 呀 就 eh 即係 in my definition 呀,"中國人呀, 就eh, 即係in my definition呀?",C4-E3-C1,Cantonese,I,Immersed,ACI2019,1,True
好 難 真係 話 因為 我 住 嗰 區 好 diverse,好難真係話因為我住嗰區好diverse.,C10-E1,Cantonese,I,Immersed,ACI2019,0,False
呀 要 呀 要 呀 喺 嗰度 住 要 呀 sorry,呀要呀要呀喺嗰度住要呀. sorry.,C10-E1,Cantonese,I,Immersed,ACI2019,0,False
睇 吓 佢 係 移民 嚟 定點 囉 即係 我 覺得 就係 即係 如果 佢 嘅 lifestyle 都 係 即係 佢 係 word for word 嘅話 咁 就 佢 係 香港人 但係 如果 佢 係 佢 係 move to there 即 頭 係 唔會 再 返 香港 咁 我 就 會 consider as something else,"即係, 我覺得就係, 即係如果佢嘅lifestyle都係, 即係佢係word for word嘅話咁就佢係香港人但係如果佢係, 佢係move to there即頭係唔會再返香港咁我就會consider as something else.",C16-E1-C5-E3-C12-E3-C11-E4,Cantonese,I,Immersed,ACI2019,0,False
Mhm 即係 well in terms of nationality 係 美國人 囉,"Mhm, 即係well in terms of nationality係美國人囉.",C1-E5-C3,English,I,Immersed,ACI2019,1,True
但係 如果 你 話 你 問 佢 係 ethnicity 咁 Chinese Hong Kong 咁 樣,"但係如果你話, 你問佢係ethnicity咁, Chinese Hong Kong咁樣.",C8-E1-C1-E3-C2,Cantonese,I,Immersed,ACI2019,0,False
哦 okay okay 我 嘅 definition 即係 我 嘅 answer,"哦, okay okay, 我嘅definition, 即係我嘅answer.",E2-C2-E1-C3-E1,Cantonese,I,Immersed,ACI2019,1,True
我 會 形容 佢 like as Asian 囉 Asian American still,"我會形容佢, like as Asian囉, Asian American still.",C4-E3-C1-E3,English,I,Immersed,ACI2019,0,False
like as a 香港人 or,"like as a 香港人 or,",E3-C1-E1,English,I,Immersed,ACI2019,0,False
Like if he lived there around like five to seven years I think he's he could be uh like a 香港人,Like if he lived there around like five to seven years I think he's he could be uh like a 香港人.,E19-C1,English,I,Immersed,ACI2019,1,True
廣東話 同 屋企人 同埋 同 香港 啲 friend,"廣東話同, 屋企人同埋同香港啲friend.",C7-E1,Cantonese,I,Immersed,ACI2019,0,False
英文 就 美國 啲 friend 同 美國 啲 人 囉,"英文就, 美國啲friend同美國啲人囉.",C4-E1-C5,Cantonese,I,Immersed,ACI2019,0,False
如果 自己 一個 出街 同 friend 通常 都 係 講 英文 如果 同屋 企 人 出街 就 講 中文 囉 同屋 企 人 傾計,"如果自己一個出街同friend通常都係講英文, 如果同屋企人出街就講中文囉, 同屋企人傾計.",C5-E1-C18,Cantonese,I,Immersed,ACI2019,0,False
Eh 即係 都 有啲 英文 字 嘅 即係 即係 有啲 呢 嗰啲 都 好似 英文 字 囉 係咪 唔係 中文字 都 有 個 啲 sorry 係 囉 即係 即係 有少少 英文 字 一定 有,"Eh, 即係都有啲英文字嘅即係, 即係有啲呢嗰啲都好似英文字囉係咪-- 唔係中文字都有個啲, sorry係囉即係, 即係有少少英文字一定有.",C23-E1-C9,Cantonese,I,Immersed,ACI2019,1,True
喺 呢度 識 嘅 另外一個 香港 個 friend 跟住 其他 friend 問 啲 字 點講 囉 咁 囉,"喺呢度識嘅另外一個香港個friend跟住其他friend問啲字點講囉咁囉,",C7-E1-C2-E1-C7,Cantonese,I,Immersed,ACI2019,0,False
即係 係 囉 即係 唔使 咁 係 囉 即係 唔 啲 字 點講 囉 係 囉 無咁 specific,"即係係囉, 即係唔使咁–係囉, 即係唔啲字點講囉係囉, 無咁specific.",C16-E1,Cantonese,I,Immersed,ACI2019,1,True
Eh 一時之間 諗 唔 到 點樣 表達 嗰個 意思 囉 即係 用 嗰個 language,"Eh, 一時之間諗唔到點樣表達嗰個意思囉, 即係用嗰個language.",C11-E1,Cantonese,I,Immersed,ACI2019,2,True
個 personality 同 唔同,個personality同唔同.,C1-E1-C2,Cantonese,I,Immersed,ACI2019,0,False
但係 like the way I act 囉,"但係, like the way I act囉.",C1-E5-C1,English,I,Immersed,ACI2019,0,False
麻麻地 囉 屌 真係 eh 一般 囉 即係 你 一係 講 英文 就 全程 英文 一係 就 全程 中文 即係 或者 你 絕大部分 嗰個 language 囉 除非 你 真係 唔 明 咁 就 understandable,"麻麻地囉屌真係, eh, 一般囉即係-- 你一係講英文就全程英文一係就全程中文, 即係或者你絕大部分嗰個language囉除非你真係唔明咁就understandable嘅.",C23-E1-C7-E1,Cantonese,I,Immersed,ACI2019,2,True
Yes 即係 係 呀 我 無 but then I wouldn't say I yeah I would would I didn't I would consider that I didn't move to the United States until I went to college,"Yes, 即係, 係呀, 我無--",E1-C5-E28,English,I,Immersed,ACI2024,0,False
等 one second,等one second.,C1-E2,English,I,Immersed,ACI2024,0,False
Okay should be fine Um 我 而家 要 去 英國 嘅 時候 呢 我 就要 選擇 我 係咪 一個中國 人 我 係咪 一個 亞洲 人 Chinese Asian South Asian,"Um我依家要去英國, 嘅時候呢, 我就要選擇我係咪, 一個中國人, 我係咪一個亞洲人, Chinese, Asian, South Asian.",E4-C20-E4,Cantonese,I,Immersed,ACI2024,1,True
And when I had to choose my ethnicity or like how I define in the West right they they would 即係 會 I don't know why they would put out like a category specifically for Chinese but I know that it's because that is we're just we're just um you know we're considered differently,"And when I had to choose my ethnicity, or like, how I define in the West. Right. They. They would, 即係會, I don't know why they would put out like, a category specifically for Chinese.",E20-C2-E31,English,I,Immersed,ACI2024,1,True
我 覺得 唔會 嘅 因為 始終 雖然 我 都 好 驚訝 我 會 識得 晒 所有 嘅 唔同 嘅 Landmark 即係 頭先 嗰個 Test 呢 即係 嘩 好 識 晒 喎 其實 同埋 我 好 熟 囉 你 一 講 嘅話,"我覺得唔會嘅, 因為始終雖然我都好驚訝, 我會識得晒所有嘅, 唔同嘅Landmark, 即係頭先嗰個Test呢:: , 即係wah我都識晒喎其實, 同埋我好熟囉, 你一講嘅話--",C19-E1-C3-E1-C17,Cantonese,I,Immersed,ACI2024,0,False
有 尖沙嘴 碼頭 但係 有 好多 嘢 即係 我 會 覺得 好 我 會 痾 我 去到 嗰個 part 嘅 時候 我 會 好 掙扎 因為 我 反而 呢 即 唔係 幾 識得 得 嗰啲 名 同埋 點樣 稱呼 嗰啲 嗰啲 東西 但係 我 會 我 會 對 呢啲 嘢 多 啲 歸屬感 囉,"好多嘢, 即係我會覺得好, 我會痾我去到嗰個part嘅時候, 我會好掙扎, 因為. 我反而呢? 即唔係幾識得得嗰啲名同埋點樣,",C18-E1-C35,Cantonese,I,Immersed,ACI2024,0,False
即係 我 見到 彩虹 村 呀 或者 我 見到 um 即 尖沙咀碼頭 我 啱啱先 去到 去過 啦 跟住 AIA 成日 都 見 啦,"村呀:: , 或者我見到:: um::, 即尖沙咀碼頭我啱啱先去到,去過啦:: , 跟住. AIA成日都見呀:: , ",C17-E1-C4,Cantonese,I,Immersed,ACI2024,1,True
即 呢個 就係 歸屬感 囉 Peak tram 雖然 我 唔 去 Ocean Park 雖然 又 唔 去 但係 但係 即 我 會 感覺到 自己 會 舒服 啲 如果 我 我 我 我 稱 我 稱 為 自己 係 香港人 嚟㗎,"即呢個就係歸屬感囉, Peak tram 雖然我唔去, Ocean Park 雖然我又唔去, 但係@@但係即我會感覺到自己會:: , 舒服啲,",C5-E2-C3-E2-C26,Cantonese,I,Immersed,ACI2024,2,True
佢哋 有 中國 佢哋 有 台灣 佢哋 有 即係 好多 唔同 佢哋 係 成 they're all from across the diaspora,佢哋有中國佢哋有台灣佢哋有...即係好多唔同-- 唔知佢哋係成--,C14-E6,Cantonese,I,Immersed,ACI2024,0,False
Yeah 所以 就 mm,"Yeah, 所以就-- mm.",E1-C2,Cantonese,I,Immersed,ACI2024,1,True
ten percent 東南亞,"10% 東南亞,",E2-C1,English,I,Immersed,ACI2024,0,False
Ten percent 東南 係 啦,10% 東南-- 係啦.,E2-C3,Cantonese,I,Immersed,ACI2024,0,False
我 會 覺得 四十 percent 係 啦 四十,"我會覺得, 四十percent, 係啦四十,",C4-E1-C3,Cantonese,I,Immersed,ACI2024,0,False
四十 percent 嘅 係,四十percent嘅係--,C1-E1-C2,Cantonese,I,Immersed,ACI2024,0,False
跟着 五十 percent 就係 eh 我 頭先 講 嗰種 華僑,"跟着, 五十percent就係, eh 我頭先講嗰種華僑.",C2-E1-C6,Cantonese,I,Immersed,ACI2024,1,True
我 個 Neighborhood 呢 係 住,我個Neighborhood.,C2-E1-C3,Cantonese,I,Immersed,ACI2024,0,False
我 個 Neighborhood 係,我個Neighborhood係,C2-E1-C1,Cantonese,I,Immersed,ACI2024,0,False
我 頭先 想 講 回憶 但係 我 覺得 未必 嘅 因為 我 唔知 道 我 會 唔會 清 負 啲 expat 係咪 香港人,"我頭先想講回憶, 但係我覺得未必嘅. 因為我唔知道我會唔會清負啲係香港人",C20-E1-C2,Cantonese,I,Immersed,ACI2024,0,False
I don't know if I would If you 即係 I know expats are also but no if um expats are I think once so I I I let me go back to that what I wanted to say,"我快活. 隻眼開隻狼不咬. 阿咗弟兄做撚呢個, ",E8-C1-E28,English,I,Immersed,ACI2024,1,True
And so I don't think that they 即係 that 一個 they 真正 嘅 could 中國人 say 唔係 一定 係 即係 講 即係 Uyghurs 囉,"That they could say, 這是一個真金個中國人一定要...",E7-C1-E1-C1-E1-C2-E1-C1-E1-C6-E1-C1,Equal,I,Immersed,ACI2024,0,False
類似 嘅 concept,類似嘅Concept,C2-E1,Cantonese,I,Immersed,ACI2024,0,False
一個 sorry sorry wait say that one more time,一個sorry,C1-E8,English,I,Immersed,ACI2024,0,False
sorry sorry wait say that one more time 個 爸媽 個個 個 家庭 事 係 點 呀,Sorry. We say that one more time.,E8-C9,Cantonese,I,Immersed,ACI2024,0,False
但係 佢哋 先 佢哋 係 要 佢哋 係 要 em 聽 佢哋 係 要睇 佢 自己 嘅 靚 翻譯 即係 花 一 多多 一 秒 翻譯 無 得 輸 旋律 正 佢 翻譯 到 英文 跟住 nothing 做 我 to 明白 總行 lose 咩意思 囉 佢 翻譯 到 英文 跟住 哦 明白 咗 我 係 咩意思 囉,"但係佢哋先佢哋係要佢哋係要聽退, 要睇佢自己嘅靚翻譯, 即翻一多多一秒翻譯無得 旋律, 正佢翻譯到英文跟住做, 我明白總行咩意思囉！",C35-E1-C2-E1-C2-E1-C13,Cantonese,I,Immersed,ACI2024,2,True
I think I think but it's so funny because I think that some foreigners they at least like know very basic words like 有落,"Interviewer: I think. But it's so funny because I think that some foreigners, they at least like know very basic words like 有落.",E23-C1,English,I,Immersed,ACI2024,0,False
蘭州 And I was really saddened by that because we live technically we're supposed to live in a general vicinity of each other we are related to each other because of a government like kind of we either hate it or,"蘭州. And I was really saddened by that because we live technically, we're supposed",C1-E40,English,I,Immersed,ACI2024,0,False
我 聽 就 聽 得 明 嘅 但係 好多 字 如果 係 一啲 好 slangy 好 trendy 嘅 字 我 就 唔係 幾 幾 知道 嘞 噉 我 就要 轉化 英文 囉,"我聽就聽得明嘅, 但係好多字, 如果係一啲好Slangy好Trendy, 隨後親歷嘅自己, 我就唔係幾幾知道啦！噉我 就要轉化英文囉！",C14-E1-C1-E1-C15,Cantonese,I,Immersed,ACI2024,0,False
返工 嘅 時候 呀 返工 嘅 時候 喺 香港 嘅 時候 我 啲 Superior 都 會 係噉 樣 做 我 啲 業績 我 啲 經理 都 係 有 個 好 好 驚 躁 正好 正常 嘅 習慣 啦 就係 撈埋 一齊 撈埋 一 碟 嘅,"返工嘅時候呀！返工人就係香港嘅時候, 我啲Superior都會係噉樣做我啲業績, 我啲經理都係有個. ",C13-E1-C31,Cantonese,I,Immersed,ACI2024,0,False
知會 解釋 個 拖 著 會 點去 解釋 拖 着 點樣 行 噉 佢 開始 會 喺 個 workplace 入面 Mix 埋 啲 英文 同埋 中文 囉,"知會解釋個拖著會點去解釋拖着點樣行, 噉佢開始會喺個位區上面埋Mix英文, 同埋中文囉, ",C18-E1-C1-E1-C6,Cantonese,I,Immersed,ACI2024,0,False
Then would be like there's this term and Cantonese that's like oh that's so 無聊 like so I mean 無聊 like it's so no purpose,"Then would be like, there's this term and Cantonese that's like, Oh, that's so 無聊. Like, so it's so.",E14-C1-E4-C1-E5,English,I,Immersed,ACI2024,0,False
加油 Yeah,加油！Yeah. ,C1-E1,Equal,I,Immersed,ACI2024,0,False
我哋 要 有時 呢 就 會 相應 形容 係 嗰 件 事 真係 好 麻煩 And then we would go back we go into our English and talk about why it's so why it's so 麻煩,"我哋要有時呢？就會相應形容係嗰件事, 真係好麻煩, And then we would go back we go into our English and talk about why it's so 麻煩.",C15-E20-C1,English,I,Immersed,ACI2024,0,False
因為 我 表 得 嗰樣 嘢 開始 好 唔 容易 喇 因 如果 中文 譯 嚟講 呢 我 係 會 我 我 係 真係 要 轉 返 英文 台 因為 我 講 因為 通 通常 係 我 自己 解釋 唔 到 即係 我 I try to do my best to explain something and then I tend to actually repeat myself in both languages,"我, 我係真係要轉返英文台, 因為我講一條龍通常係我自己解釋唔到我真係, I try to do my best to explain something",C41-E20,Cantonese,I,Immersed,ACI2024,2,True
我 講 英文 嘅 時候 係 會 好 惡 又 會 It would be much more yes there is a difference,我講英文嘅時候係會好惡又會. ,C11-E10,Cantonese,I,Immersed,ACI2024,0,False
我 講 英文 嘅 時候 係 會 好 惡 又 會 It would be much more yes there is a difference,It would be much more.,C11-E10,Cantonese,I,Immersed,ACI2024,0,False
I'm speaking in English I feel like much stronger and more bold but then in Can 即係 廣東話 嘅 時候 我 就 會 成日 都 要 要 覺得 自己 係 砌低 啲 嘅 即係 話 我 唔係 替 我 唔 可以 噉 噉,"I'm speaking in English, I feel like much stronger and more bold. But then 即係廣東話嘅時候, 我就會成日都要. ",E16-C26,Cantonese,I,Immersed,ACI2024,1,True
即係 廣東話 嘅 時候 我 就 會 成日 都 要 要 覺得 自己 係 砌低 啲 嘅 即係 話 我 唔係 替 我 唔 可以 噉 噉 Assertive 因為 我 未 點樣 踴躍 語言 去 表達 度 嗰位 嗰種 力量 囉 所以 就 會 好 我 會 細心 啲 嘅 如果 講 動畫 嚟講 唔係 真係 有少少 唔同 嘅,"Assertive因為. 我未點樣踴躍語言去表達度, 嗰位嗰種力量囉！唉, 所以就會. ",C26-E1-C31,Cantonese,I,Immersed,ACI2024,1,True
舒服 囉 因為 我 都 噉樣 做 所以 就 會 好 對 我 嚟講 係 好 舒服 嘅 同埋 係 即係 呢個 就係 我 嘅 空間 囉 我 呢 種 人 擠 喺 國術 下 長大 但係 喺 香港 出世 嘅話 噉 我哋 成日 都 會 codeswitch Or not just that but like No not not code switch But we constantly switch between languages all the time 即係 or or not just that but like no not not code switch but we constantly switch between languages all the time,"舒服囉,因為我都噉樣做, 所以就會好對我嚟講係好舒服嘅同埋. 係精英嗰吓就係我嘅空間囉！我呢種人擠喺國術下長大, 但係喺香港出世嘅話噉我哋成日都會codeswitch,Or not just that, but like. No, not not code switch. But we constantly switch between languages all the time.",C46-E21-C1-E21,Cantonese,I,Immersed,ACI2024,0,False
Um so my mom and my sister are in California but my dad is in Hong Kong um so my mom's side so like 婆婆 舅父,"Um:: , so my mom and my sister are in California, but, my dad is in Hong Kong, um so my mom's side so like, ",E22-C2,English,I,Immersed,ACI2027,2,True
Um so my mom and my sister are in California but my dad is in Hong Kong um so my mom's side so like 婆婆 舅父,"婆婆舅父::, ",E22-C2,English,I,Immersed,ACI2027,2,True
表哥 表姐 they're all in Hong Kong but my dad's side's family um so like 姑媽 姑丈 um they're all in um California,"they're all in Hong Kong, but my dad's side's, family, um, so like, 姑媽姑丈 um, they're all in um California.",C2-E12-C2-E4,English,I,Immersed,ACI2027,3,True
Unless you want to know Hong Kong too cause um first cause I first spent my first six years in um 將軍澳 with my 婆婆 Um but then after that we moved to,"Unless you want to know Hong Kong too cause, um:: , first, cause I first spent my first six years in um 將軍澳 with my 婆婆,",E19-C1-E2-C1-E7,English,I,Immersed,ACI2027,3,True
Um but then after that we moved to 深水埗,"but then after that, we moved to 深水埗,",E7-C1,English,I,Immersed,ACI2027,1,True
Um and then i spent one year um in Kong Kong um so here in the U.S it would be known as 7th grade but in Hong Kong 中 as 一,"Um:: , and then i spent one year, um:: in Kong Kong um, so here in the U.S. it would be known as 7th grade, but in Hong Kong as 中一,",E25-C1-E1-C1,English,I,Immersed,ACI2027,3,True
and thats at 中學,"and thats at xxxx中學,",E3-C1,English,I,Immersed,ACI2027,0,False
Um it's cause that's the concept I grew up with um when I was born and when I was growing up there Hong Kong was technically China but the sense of being Hong Kong being its own on its own is so great and so big that we all just considered ourselves as like 香港人,"and so big that, we all just considered ourselves as like 香港人.",E52-C1,English,I,Immersed,ACI2027,2,True
Um so not necessarily like 中國人,"Um:: , so not necessarily like 中國人.",E4-C1,English,I,Immersed,ACI2027,1,True
And then I moved here and the option of Hong Kong as a country it's there so im like oh okay so I feel like that reinforced my idea of oh we're like 香港人 but not like 中國人,"oh, we're, like 香港人, but not like 中國人.",E33-C1-E3-C1,English,I,Immersed,ACI2027,0,False
Um also I guess the overall lifestyle like the malls look different the food is different grocery shopping is different like when I was in Hong Kong um so like sometimes we would go back to visit my grandma and like when she cooks for us she would like 佢 會 落街 去 超級市場 買餸,"like, when I was, in Hong Kong, um, so like sometimes we would go back to visit my grandma, and like, when she cooks for us, she would, like,",E47-C6,English,I,Immersed,ACI2027,2,True
Um also I guess the overall lifestyle like the malls look different the food is different grocery shopping is different like when I was in Hong Kong um so like sometimes we would go back to visit my grandma and like when she cooks for us she would like 佢 會 落街 去 超級市場 買餸,"佢會落街, 去:: , 超級市場買餸,",E47-C6,English,I,Immersed,ACI2027,2,True
Um or she would go to like 街市 去 買餸 but like here we go to Costco we go to like Safeway,"Um, or she would go to like 街市去買餸,",E6-C3-E12,English,I,Immersed,ACI2027,1,True
It's like I remember when whenever like I used to wait by the bus stop with my mom when I was a kid we always like cover our nose because like um like 嗰啲 油煙 嗰啲 臭氣 噉樣,"um:: , like 嗰啲, 油煙嗰啲臭氣噉樣@@.",E32-C5,English,I,Immersed,ACI2027,1,True
